class,color_mean_0,color_mean_1,color_mean_2,highlight_pct_0,highlight_pct_1,highlight_pct_2,template_match,saturation,mean_intensity,intensity_variance,contrast,correlation,edge_density,entropy,skewness,area,perimeter,circularity
Component Placing Problem,0.1961128,0.095894836,0.21461655,10.239833159541188,0.6511412350828409,9.435754837214692,0.8084198236465454,179.55835940215502,36.412791101842195,526.2414213720723,49.9482492997199,0.9528640417362579,11.823774765380605,6.0119195,1.216885020706642,0.0,4.0,0.0
Component Placing Problem,0.21955925,0.101144835,0.2590939,13.203764820926537,1.620828749541621,12.480136902579146,0.784846305847168,181.7111844517785,41.27451411807847,732.1805275875346,61.84638687749372,0.9580298199929919,16.00880088008801,6.2603474,1.4550468456050893,12.5,18.727921962738037,0.44785836982661364
Component Placing Problem,0.25504914,0.12520835,0.26316103,14.744884744884745,1.8026418026418027,12.646982646982647,0.7555489540100098,177.1987567987568,46.21709401709402,897.4388064736783,69.39472241797824,0.9615690195650212,15.157342657342657,6.470081,1.4513117580112616,16.0,31.313708305358887,0.20802695880492478
Component Placing Problem,0.1995231,0.11485175,0.23303883,11.581164739538776,1.2822989393897581,11.369594613240611,0.8023661971092224,169.6931865220631,40.762645914396884,602.5064855675063,56.19378878546099,0.9535359825086762,14.031790711151585,6.144455,0.9075969520787924,1.5,8.242640614509583,0.5390120936774463
Component Placing Problem,0.19988658,0.11702365,0.24179551,11.949786324786325,1.768162393162393,12.374465811965813,0.7760594487190247,161.47027243589744,41.771153846153844,606.247148668639,43.9827196382429,0.9639801741554788,15.835336538461538,6.1237717,0.7073637588509721,0.0,0.0,0.0
Component Placing Problem,0.20176446,0.112647265,0.19357659,9.890596870239579,1.8030743664312423,9.605317823016204,0.7662191390991211,181.14740340673038,37.49414208558371,570.1771779823043,27.652108433734938,0.9758991775494822,11.102617366015787,6.118278,0.9371435002240489,0.0,0.0,0.0
Component Placing Problem,0.30078906,0.14043657,0.30279776,17.815371762740185,2.1251044277360065,19.188596491228072,0.8485695719718933,171.79942042606515,52.85518483709273,683.6368449846321,75.03929924242424,0.9451982651597094,13.900375939849624,6.513279,0.8948172212214316,1.5,12.242640614509583,0.16075717689147428
Component Placing Problem,0.2141745,0.11625822,0.23870867,12.318840579710146,2.2018815153826594,11.71116196287821,0.7912912964820862,170.67719298245615,41.836003051106026,715.7216938642164,56.88413369189398,0.9604763628517236,19.1395881006865,6.2959166,0.8081151453549671,0.0,0.0,0.0
Component Placing Problem,0.31534767,0.12909965,0.2834543,17.62966579861111,2.145724826388889,17.65679253472222,0.0,178.08797200520834,50.106852213541664,910.4793866409196,94.69726049868767,0.9482120502867714,14.464111328125,6.563496,1.691467796992357,9.5,27.071067690849304,0.39860826663280974
Component Placing Problem,0.22356267,0.127903,0.2367979,14.6403242147923,2.2156454967205246,13.653815389537675,0.8160305619239807,170.26987681970886,43.70204767237242,709.0127281698598,43.45559316569955,0.9695501540403249,16.460166373380257,6.36628,0.8888934812703226,0.0,0.0,0.0
Component Placing Problem,0.1943767,0.10358278,0.187267,10.211667978658271,0.8134347940173182,9.717484474766028,0.7880293130874634,185.7380608764104,35.421805300446074,527.5678163158051,33.24397331748233,0.9686875557089465,13.733600104959327,6.051311,1.160252534579387,0.0,0.0,0.0
Component Placing Problem,0.20747542,0.12452395,0.17281412,10.84668001334668,1.6216216216216217,8.337504170837503,0.8017474412918091,172.37364864864864,37.84056556556556,570.1077888693247,52.07748919923642,0.9544865893582589,12.28415915915916,6.12295,1.2718213416506376,1.5,15.071067690849304,0.21434290252196572
Component Placing Problem,0.25857618,0.13003951,0.2489345,16.547150898295936,2.17441591487393,13.814994731025266,0.7422430515289307,177.42092682550697,45.96013570822731,852.1389768032349,76.05734265734266,0.955657428999934,16.02475133009484,6.5607333,1.024388595146748,1.5,15.071067690849304,0.21434290252196572
Component Placing Problem,0.3502923,0.15624613,0.36829984,23.739463601532567,0.8604269293924466,24.1247947454844,0.8562414646148682,182.68577996715928,61.639408866995076,431.3412384026143,33.98320105820106,0.9604204825343741,8.84334975369458,6.1633663,0.03857403333737531,0.0,0.0,0.0
Component Placing Problem,0.33854166,0.14858702,0.310974,20.561887341119085,2.009755639979363,20.05534449603677,0.8482277989387512,179.76544252145771,55.79421696918531,852.8984863257962,49.84862872936008,0.9708585773506174,10.225833685099198,6.5601206,1.3619402565205199,19.0,41.79898941516876,0.3771034732149271
Component Placing Problem,0.20966245,0.098764405,0.19104977,10.871794871794872,0.9692307692307692,9.694871794871796,0.7734923958778381,185.29692307692306,35.447923076923075,527.897134147929,28.34798449612403,0.9733374212553733,15.358846153846153,5.983599,0.8186208555803288,0.0,0.0,0.0
Component Placing Problem,0.17241819,0.122606955,0.18042219,8.274521100388881,1.5147150607326325,8.667402819786515,0.8042264580726624,181.2645590282779,37.12379374909981,496.5755100013417,45.81881491120268,0.9540189124158575,14.470689903499927,5.9527645,1.1193241626291621,0.0,0.0,0.0
Component Placing Problem,0.18220979,0.12684192,0.22134128,9.14918414918415,1.7062937062937062,11.181818181818182,0.8032683730125427,168.3320979020979,41.15615384615385,561.3531684238839,49.257605633802825,0.9563651955069609,15.424825174825175,6.102232,0.7360155482300011,0.0,0.0,0.0
Component Placing Problem,0.2093705,0.14938839,0.20321292,10.595392502007288,2.2673089988265085,10.027793218454697,0.8171008825302124,189.09090235315915,43.93811376690754,955.2502742260789,79.05721726190477,0.9587527102529684,14.883268482490273,6.038138,2.1434027973474388,104.0,288.9360725879669,0.27964504611934254
Component Placing Problem,0.2479546,0.16063246,0.25298402,13.441436612168319,4.1901188242651655,11.355311355311356,0.7864212989807129,174.91195389975877,50.551661752881266,1548.8171514867681,132.74017393649297,0.9573312474075246,18.897748592870546,6.5260334,1.768250702058546,79.5,187.4385987520218,0.3070552043992797
Component Placing Problem,0.23344308,0.13302016,0.24605465,11.868053703209744,2.391748910820663,12.072552680714857,0.764971911907196,184.60714857295278,45.45345425446786,1032.3698927093635,100.55582393988192,0.95149432151899,17.915977594025073,6.2491827,1.9627639372696022,24.5,101.49747383594513,0.2494938720114117
Component Placing Problem,0.17487073,0.12656686,0.19591126,8.50096820138589,1.4843087362171332,9.413958103285482,0.8117418885231018,180.8399107014259,38.96286427576936,548.5471590339098,66.25622304151909,0.9398117711266152,11.20805127466513,6.019443,1.1520630034663886,0.0,0.0,0.0
Component Placing Problem,0.20223005,0.13709883,0.24142946,11.917337357478203,2.9237927565392354,12.483232729711604,0.8289855122566223,172.0247736418511,44.80960764587525,741.4759489406257,35.54483282674773,0.9761596683269825,14.92737676056338,6.280911,0.9041373398819772,0.0,0.0,0.0
Component Placing Problem,0.18263046,0.10516704,0.2198908,8.780864197530864,0.5379188712522046,10.987654320987653,0.7980738282203674,181.75456349206348,37.81699735449735,510.1628724656015,29.8216759925393,0.9709580839375471,11.670634920634921,6.048637,0.8221235368914253,0.0,0.0,0.0
Component Placing Problem,0.19032337,0.13322213,0.19929753,10.04221034554705,1.6033511483460927,9.312757796074278,0.8062254190444946,182.72644325677692,40.66295921806539,565.9950750891452,62.98535418227517,0.9445579553283436,11.835909287880977,6.1074095,1.2059095273905591,3.5,23.899494767189026,0.35828978210790563
Component Placing Problem,0.22447434,0.14087489,0.24753314,14.195011337868479,2.7736006683375103,12.531328320802004,0.8211782574653625,176.43888292158968,46.48034371643394,781.2519766809997,38.052847873107424,0.9757739646311645,14.279269602577873,6.340428,1.1691230549223846,3.5,23.899494767189026,0.35828978210790563
Component Placing Problem,0.19386326,0.121153094,0.21599008,10.367510367510366,0.9172437743866316,10.424710424710424,0.8154813647270203,183.0122571551143,40.231782803211374,508.7238706525865,24.81624089843268,0.975761587950203,11.892811178525465,6.0450187,0.6102545609812942,0.0,0.0,0.0
Component Placing Problem,0.23487632,0.12048977,0.3797497,15.734335839598998,1.7117794486215538,18.616541353383457,0.7792209386825562,179.23135338345864,53.81293233082707,810.9647049352704,25.421818181818175,0.9844062153356626,10.98609022556391,6.468904,0.4599821577727687,0.0,0.0,0.0
Component Placing Problem,0.19590238,0.123346165,0.1843699,9.715792181069958,1.8365805041152266,8.722350823045268,0.7951976656913757,180.19319058641975,38.2055362654321,542.8492478991479,64.51888162672478,0.9407901801132246,12.365089699074074,6.126068,1.2457615549364336,5.5,17.071067690849304,0.15214389031190328
Component Placing Problem,0.19744805,0.10975303,0.18962538,9.712981082844097,1.9743422483148512,8.960643618177864,0.7865648865699768,183.3945205479452,36.61187214611872,639.1213724246189,45.29661740558291,0.9647951485330104,14.172211350293543,6.038182,1.1122940623145063,0.0,2.0,0.0
Component Placing Problem,0.27532592,0.1533952,0.30427027,17.30406746031746,1.9940476190476188,18.189484126984127,0.8121617436408997,171.33794642857143,54.164136904761904,692.8529697907809,60.48920863309352,0.9563902175450513,15.595982142857142,6.434432,0.16432441075337217,0.0,0.0,0.0
Component Placing Problem,0.21588808,0.10960474,0.2574014,12.772240679217422,1.0655838562815307,12.873138919650549,0.0,172.9623477297896,42.304761904761904,722.3865590887517,43.19672619047619,0.9702986026820765,11.992248062015504,6.227031,1.3688016641908936,13.0,20.485281229019165,0.6396333971623828
Component Placing Problem,0.1899918,0.1334789,0.22953399,10.568974771873323,2.823403113258186,12.093397745571659,0.7947943806648254,164.40330112721418,43.0024154589372,760.8640843426919,42.511273317112725,0.9721964672776437,18.72463768115942,6.251418,0.8331093775595858,0.0,0.0,0.0
Component Placing Problem,0.19862637,0.13640077,0.2321258,11.245922704359,2.1605548416856117,11.184145497677177,0.8096886277198792,175.12889196402097,43.88346347731541,680.2915492181235,63.320385941414315,0.9536064412904834,13.560343975486804,6.2095194,0.7841235821623783,0.0,4.0,0.0
Component Placing Problem,0.2189685,0.11481607,0.25861716,13.340388007054674,1.6790123456790123,12.825396825396826,0.8088878393173218,174.75301587301587,43.269065255731924,672.875046568934,34.21037668798863,0.9747371106977407,15.219047619047618,6.219725,0.4825917169095637,0.0,0.0,0.0
Component Placing Problem,0.29278693,0.14121537,0.33842623,16.359580269354705,1.660745269767826,20.388884298658734,0.8407140374183655,175.5230108237627,55.44559200198298,685.7997126607705,62.875291375291376,0.9542468937749636,11.630174336941254,6.453103,-0.17484404951986598,0.0,0.0,0.0
Component Placing Problem,0.19894427,0.13634616,0.21545209,10.502722552868178,2.176353889662741,10.144780718416275,0.8230891823768616,158.5714828415854,42.61694314296568,598.969412815939,43.12080536912753,0.9641197551211305,6.109408636190959,6.328578,1.0188366154352102,0.0,0.0,0.0
Component Placing Problem,0.20890073,0.15605791,0.26684284,11.605820105820106,3.7116402116402116,14.01058201058201,0.8204636573791504,146.08015873015873,49.776269841269844,773.9712940224236,23.005675459632293,0.9852134381315203,10.948809523809524,6.5065923,0.7758266600800622,0.0,0.0,0.0
Component Placing Problem,0.19308415,0.12582827,0.2069778,10.394091187896136,1.6160635180263068,9.877836843181353,0.805494487285614,171.29204150480476,40.23448681251278,676.6875788053361,72.19552614026986,0.9468299618272958,11.750281128603557,6.182453,1.5292921226520346,18.0,40.14213538169861,0.44309417176245447
Component Placing Problem,0.19848415,0.11461328,0.16751175,9.814239705544054,0.8569128134345525,7.737376351506786,0.831541895866394,184.0310127674258,35.69856366459627,435.56568806806564,30.46995670995672,0.9651423776027501,4.234601449275362,5.8380547,2.718761408029851,4.0,15.656854152679443,0.39545702512752207
Component Placing Problem,0.18132088,0.104406804,0.15898754,8.496396270178552,0.2552966266598173,8.369526300222606,0.8457090258598328,186.58882454583664,33.005534021388875,281.1343970587244,17.020860189851167,0.9698301212151387,1.5957595852986504,5.697568,0.8848735105900524,0.0,0.0,0.0
Component Placing Problem,0.18974055,0.10484171,0.15196908,9.84990831503407,0.25505776530157936,7.6977640942053585,0.8505619764328003,189.55893871822153,32.78396305435447,287.91921217548514,19.660168143603727,0.9659722957249665,1.4835985783170715,5.751966,1.2095962731734036,0.0,0.0,0.0
Component Placing Problem,0.20216285,0.114895314,0.18996578,10.19106407995297,1.147119341563786,8.817607289829512,0.8222877979278564,178.77583774250442,37.565123456790126,499.67657904119585,43.93632461613345,0.9561704931613728,6.2007275132275135,6.0499945,2.175172866397554,4.0,32.97056245803833,0.195234142188368
Component Placing Problem,0.18932669,0.1088981,0.18010123,10.108047089179165,1.072407676181261,9.633930011288502,0.8299528360366821,186.5495403967102,35.542767295597486,546.9637974702803,39.745362276612276,0.9637879703431058,3.5838171262699565,5.9274983,2.459002035759997,4.0,23.656854152679443,0.14289526834797714
Component Placing Problem,0.18081209,0.0823426,0.17098673,8.983268983268983,0.00858000858000858,9.594594594594595,0.8406188488006592,192.9944658944659,30.602187902187904,183.3090557021445,8.176805960479427,0.9778323804277688,0.6235521235521235,5.4854593,0.3386369219036236,0.0,0.0,0.0
Component Placing Problem,0.32806766,0.12899615,0.23581806,19.379956741167987,1.9586637827445323,15.380918048546022,0.829059362411499,182.91658255227108,46.82573900504686,606.9198133507713,31.145771324863897,0.9744576515639528,6.453136265320836,6.370716,1.5053542451230346,4.5,10.242640614509583,0.5390120920947209
Component Placing Problem,0.19366375,0.10970046,0.18908717,9.854382929642446,0.5070165321030373,8.656125849032422,0.8418901562690735,177.32002114571318,36.477797001153405,358.47807296302057,24.310035453295704,0.966194184997481,4.129901960784314,5.984616,0.8629461740759785,0.0,0.0,0.0
Component Placing Problem,0.20411305,0.112259634,0.21964929,11.577121281698046,0.7525894178274403,10.617888667789172,0.8313354849815369,168.94405326802388,39.49249961732742,361.526998696043,20.401557200123346,0.9719535114214622,7.8065207408541255,5.9756246,0.4252524408910047,0.0,0.0,0.0
Component Placing Problem,0.19777995,0.10965754,0.17820384,10.413943355119827,0.4559025256193012,8.560477689017993,0.854042649269104,182.02427983539096,35.74882595013314,349.017424789605,21.401875744101854,0.9694387973437902,3.888888888888889,5.858658,0.9507811500939055,0.0,0.0,0.0
Component Placing Problem,0.19727753,0.120031424,0.15509184,10.14655541292255,0.7373616969252399,8.266856164802249,0.8369206190109253,186.15328718136806,35.51943884100495,367.49985136307595,25.46912103083295,0.9654648879190191,2.6187419768934532,5.836105,1.4924598087641763,0.0,0.0,0.0
Component Placing Problem,0.21316148,0.11934235,0.18623094,11.730766114001394,1.0186220644722128,9.764023273528792,0.8327081203460693,172.27794525210288,38.25458258375067,407.96261027818747,29.79637357542035,0.9635979224564329,2.659478776681091,6.069315,1.0906469150640825,0.0,0.0,0.0
Component Placing Problem,0.198612,0.11795202,0.19271512,10.986013986013985,0.19813519813519814,10.181818181818182,0.8539218902587891,185.65937062937064,38.1088344988345,318.80109211480055,15.79622871046229,0.9752994306982908,1.3968531468531469,5.828691,0.8615910215725147,0.0,0.0,0.0
Component Placing Problem,0.22491856,0.12225613,0.28335455,15.413777161349977,0.3051317614424411,15.018492834026814,0.821672797203064,174.36969486823855,46.43911234396671,416.43935788058275,7.301040720821401,0.991264472536994,1.2909153952843273,6.144349,0.356521710280088,0.0,0.0,0.0
Component Placing Problem,0.18687473,0.112873055,0.20212168,9.10136815920398,0.6755286069651741,10.026430348258707,0.8328898549079895,180.0266791044776,37.72779850746269,515.3225014967142,33.627153558052434,0.967480623315969,3.056669776119403,5.998107,2.2530568575480707,25.5,56.5269113779068,0.268798894639029
Component Placing Problem,0.19697002,0.11315442,0.25305095,10.812955812955813,0.782925782925783,13.601458601458601,0.8328304290771484,168.6545045045045,41.96299871299871,456.4735987297281,20.10877874959507,0.9780694230770894,2.9208494208494207,6.1129074,1.0367584975327433,0.0,0.0,0.0
Component Placing Problem,0.1765884,0.11638829,0.22902116,8.592440176802317,0.1851851851851852,12.377686328303612,0.8456211686134338,190.77251943301326,40.00262917238226,353.7251645552167,10.328606177428979,0.9854377941250996,0.553840877914952,5.7793655,0.6756024612432874,0.0,0.0,0.0
Component Placing Problem,0.20816624,0.0977259,0.20548576,11.443921785648405,0.2536432392547501,11.630695443645084,0.8366701602935791,174.45316823464304,36.34490868843387,297.95920623128586,7.95770624303233,0.986727604562968,2.8576369673491975,5.849926,0.7147564204961738,0.0,0.0,0.0
Component Placing Problem,0.20754787,0.11604831,0.20777014,10.854194222635902,0.8401508842404349,9.786247326050393,0.8265499472618103,180.85276539460148,39.22926566403763,577.6497837991624,31.66248740074244,0.9726835216272519,5.315362759026111,6.1414666,2.0286640077741103,17.5,40.72792184352875,0.177252329148028
Component Placing Problem,0.19716024,0.1201411,0.22784975,10.14670810146708,1.33217701332177,10.739322107393221,0.7493612170219421,174.63583146635833,41.07935246079352,796.4861509718904,46.096898660454286,0.9712569413993914,7.684830526848305,6.256366,2.2885647373921505,17.5,40.72792184352875,0.177252329148028
Component Placing Problem,0.25113112,0.11421026,0.25542158,14.727195225916454,1.1248460736951786,12.773515203182722,0.7933529615402222,180.48110258596193,43.86487638533674,625.3517330836111,36.657220552454554,0.9708690371883488,6.920289855072464,6.412803,1.2917882198063955,0.0,0.0,0.0
Component Placing Problem,0.31645244,0.11751686,0.4081327,18.791594328703702,0.35083912037037035,23.22771990740741,0.8590765595436096,197.93245442708334,57.90380859375,382.80959486961365,18.754479895104893,0.9753746400739449,3.3756510416666665,6.085671,-0.12525087551530442,0.0,0.0,0.0
Component Placing Problem,0.16652744,0.10207891,0.13460743,6.3716404077849855,0.8997528575841829,5.875424776027185,0.8334385752677917,177.95875810936053,30.38212465245598,219.8067726869641,8.615617715617716,0.9804087549220455,0.2215593141797961,5.5196705,0.765522648448264,0.0,0.0,0.0
Component Placing Problem,0.2069443,0.11773344,0.188032,10.26074151074151,0.24255024255024255,9.647869022869022,0.8269022107124329,184.96751559251558,37.96225311850312,245.257475900588,9.354068550497125,0.9810445768832132,1.2093944906444907,5.8375764,0.44271218789371,0.0,0.0,0.0
Component Placing Problem,0.18456872,0.101847924,0.18861572,9.60666317809175,0.4862201290772719,9.787633001918717,0.8326785564422607,180.26700680272108,34.98541339612768,266.98834034454063,8.996641201264486,0.9832545274632409,2.6187205651491365,5.7883887,0.5444773075830872,0.0,0.0,0.0
Component Placing Problem,0.2062492,0.18031,0.27505884,10.373937340229475,3.2645205398014387,13.252036145294571,0.8416661620140076,189.18338683788122,53.953673978954875,986.731535012669,25.688999283924094,0.9870047169390186,7.78257089352595,5.9307823,1.6088089948199618,1.0,4.828427076339722,0.5390120952601716
Component Placing Problem,0.23261638,0.19110581,0.42756253,14.427559619867312,5.206652322036938,20.725748610363993,0.8225179314613342,173.9979827864443,67.95938676707908,1058.0105883275494,43.26022481040086,0.9794963619061872,11.659494351802044,6.447524,0.9020345418202539,0.0,0.0,0.0
Component Placing Problem,0.2464859,0.18384899,0.34453773,13.47833682739343,4.520440251572326,16.78240740740741,0.8217087388038635,176.9502751572327,60.95433700209644,1126.4957529409369,52.92644148304527,0.9765483994792877,11.4937106918239,6.4273763,1.5467001906238633,1.0,4.828427076339722,0.5390120952601716
Component Placing Problem,0.17072459,0.137224,0.21479645,7.262077294685991,1.0911835748792271,11.353864734299517,0.8340964317321777,198.0894384057971,41.86295289855072,606.145330410825,21.8238,0.9820456899598753,4.102173913043479,5.7946253,1.6028269453197177,6.5,16.242640614509583,0.2724852656687832
Component Placing Problem,0.18688293,0.16365309,0.28195575,8.862277803995596,2.66635205285512,14.881233286141264,0.8499563336372375,190.02353704577632,51.405143935818785,872.591875380415,35.27326685660018,0.9798341310602491,7.521236432279377,6.080664,1.2306183585166008,0.0,4.0,0.0
Component Placing Problem,0.19500533,0.1110886,0.29560605,8.359538784067086,0.9091275600709563,14.814142880180617,0.7968212366104126,187.05382196419933,44.84609337203677,659.3577230062792,42.50943281402141,0.9678723467070608,5.381894049346879,6.223859,1.1234579345800122,6.5,12.242640614509583,0.5449705313375665
Component Placing Problem,0.16401881,0.115095966,0.19078004,6.906461263043837,0.4868128675633445,8.216930095242581,0.8589031100273132,177.45339551975127,36.539184509928624,361.07540259976287,20.08535489667565,0.9722777424688456,5.544131156808706,5.879452,0.9834659613262189,0.0,0.0,0.0
Component Placing Problem,0.18326421,0.11772229,0.16269705,8.680079256210943,0.5494589239445206,7.943910989178479,0.8917691111564636,187.04913122999542,35.33689986282579,230.66583090126656,15.563059341869753,0.966381991625233,1.614883401920439,5.6861095,0.6191749315834221,0.0,0.0,0.0
Component Placing Problem,0.22001934,0.12084408,0.27326018,13.711476074614762,1.558698296836983,14.428730738037308,0.8213936686515808,174.1119221411192,45.32709854014598,587.6428544769078,13.894531250000002,0.9882432126406198,4.2461222627737225,6.3026485,1.2775156395807719,0.0,0.0,0.0
Component Placing Problem,0.19053249,0.08108838,0.21927293,9.4913250108011,0.03183482274825477,10.537326329672329,0.8201600313186646,182.9563408145167,34.4080087318371,325.0776110085873,10.747319956019792,0.983551153443933,0.7827955522204789,5.6564307,0.385984084547911,0.0,0.0,0.0
Component Placing Problem,0.17864135,0.106721394,0.20199886,8.88888888888889,0.5818408625144792,9.810211173483026,0.8442478179931641,178.45888799786152,36.57524726009088,383.3686361658071,30.343968871595333,0.9605578604253846,2.8696872493985564,5.8935795,1.153989955323312,0.0,0.0,0.0
Component Placing Problem,0.22094035,0.11297456,0.28244266,11.891430704420626,1.069162267370554,15.589505679091346,0.7829246520996094,177.776835706287,44.871700527915536,508.7635744398317,13.705673758865244,0.9865944282751699,3.7937929931211007,6.2802176,0.6873815569554509,0.0,0.0,0.0
Component Placing Problem,0.1735771,0.106676675,0.19557442,8.164821056010272,0.17733911089712726,9.589151019098058,0.8514901399612427,185.5024554646124,35.93553201733269,312.6396570713148,16.363658330312912,0.9739115260681886,1.3382282137698605,5.7560167,0.9292105740691801,0.0,0.0,0.0
Component Placing Problem,0.17565864,0.098731436,0.22037706,9.04507293278927,0.22278504760564702,11.233056610853149,0.8250082731246948,175.84233853946813,36.69241592795835,314.64353752898785,5.9675430515200905,0.9905719748379065,2.960109750949768,5.83809,0.7637525320814007,0.0,0.0,0.0
Component Placing Problem,0.1976866,0.109153144,0.26387373,9.474035891561664,0.286368843069874,14.082187857961054,0.7950466871261597,181.27720504009164,42.21706758304696,408.99526425316446,7.980390743277343,0.9902852596122097,0.9675687285223368,6.0841136,0.4806901125989876,0.0,0.0,0.0
Component Placing Problem,0.19295788,0.14587747,0.20173101,9.155722326454034,1.4622234134429257,10.431519699812384,0.8551508188247681,187.92525685696418,42.823997141070315,775.9702737753872,26.166337876614058,0.9831901357406357,4.355936746180649,6.1136065,2.3708896287059225,17.0,62.62741661071777,0.33674935205112366
Component Placing Problem,0.23171242,0.17299742,0.297536,13.415003024803388,4.393526920750151,14.453518854607783,0.7698165774345398,172.98865698729583,55.34255898366606,1580.6240326530547,43.05724290172796,0.9864399336671316,13.131805807622504,6.559482,1.6150308039960037,16.5,55.21320307254791,0.35596172519505603
Component Placing Problem,0.21341878,0.13340093,0.24787958,9.19651085535481,1.4338069825757087,12.323453138729935,0.7798483371734619,188.4075098051823,45.06236738892818,851.7345530529633,31.48822006472492,0.981608275373855,4.492380891146403,6.344322,1.7649652461919139,0.5,7.414213538169861,0.26950604604736045
Component Placing Problem,0.2879595,0.15645722,0.28119117,17.24187078777513,3.037892207765765,16.071101337731356,0.8027352094650269,177.8335471260155,53.224421232667524,867.6025579617118,23.289596655189374,0.986633547432763,4.719626168224299,6.4353986,1.5882150119339211,4.0,27.313708305358887,0.1982028595118286
Component Placing Problem,0.32166368,0.12743546,0.3589088,19.09722222222222,1.4074074074074074,20.60648148148148,0.8495463728904724,186.36111111111111,55.790486111111115,655.0920067081404,43.38335664335664,0.9669484762437732,6.233333333333333,6.4330044,0.9591088551013656,0.0,0.0,0.0
Component Placing Problem,0.17978247,0.11767552,0.19710492,9.441987592899698,0.39309624715926544,9.90187949143173,0.8604569435119629,174.21984982494934,37.88849732817395,342.2162155787196,9.864567438849589,0.9856330493173712,0.43463239358761746,5.922869,0.982558759755698,0.0,0.0,0.0
Component Placing Problem,0.19658865,0.092247024,0.22284327,10.617039964866052,0.00878348704435661,11.508563899868248,0.8407396078109741,176.25144927536232,36.545191040843214,266.24505921910287,9.82747179827472,0.9816520960256032,0.2015810276679842,5.8279448,0.4921505716688079,0.0,0.0,0.0
Component Placing Problem,0.18267988,0.10901106,0.22812197,9.208424110384893,1.0312273057371095,11.796175260227548,0.8328628540039062,171.42730573710966,39.040377632534494,361.4579193926151,7.828943517705589,0.9892335854788062,0.0,5.9642696,0.545221529383067,0.0,0.0,0.0
Component Placing Problem,0.19236775,0.12990256,0.17621402,9.680026624827653,1.0670307204325176,8.742724018718883,0.8639853596687317,184.04892312081014,38.464290808321614,379.93623631521046,13.737557763873552,0.9819748438764462,1.4288770707255944,5.892775,1.8796427998961704,0.0,0.0,0.0
